variant,date,window_index,time_mode,scale_structure,diagnostic,module_path,module_type,mean,min,max
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.0422130029904842,0.0422130029904842,0.0422130029904842
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.11.raw_constant,Parameter,0.009521000827648948,0.009521000827648948,0.009521000827648948
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.12.raw_constant,Parameter,-0.028151548882964287,-0.028151548882964287,-0.028151548882964287
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.015022294359011857,-0.015022294359011857,-0.015022294359011857
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.14.raw_constant,Parameter,0.09193765063145959,0.09193765063145959,0.09193765063145959
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.15.raw_constant,Parameter,0.08657474788910269,0.08657474788910269,0.08657474788910269
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.014839873120663441,-0.014839873120663441,-0.014839873120663441
positive_beta_prior__no_component_scales_neither,2025-05-30,0,neither,no_component_scales,mean_constant,mean_module.base_means.17.raw_constant,Parameter,0.05833807351639628,0.05833807351639628,0.05833807351639628
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,outputscale,covar_module.kernels.0,_Module,0.022018826079438652,0.022018826079438652,0.022018826079438652
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,time_varying_effective_lengthscale_train,covar_module.kernels.0.base_kernel,_Module,0.0007809098966072149,6.475086645079931e-05,0.0029983854080500127
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,time_varying_effective_lengthscale_eval,covar_module.kernels.0.base_kernel,_Module,5.987436878146144e-05,5.987436878146144e-05,5.987436878146144e-05
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.0,MaternKernel,0.1257436687009391,0.1257436687009391,0.1257436687009391
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.1,MaternKernel,1.1592836126130412,0.32615104061004496,2.6138317289227415
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.2,MaternKernel,0.7282997087058873,0.558685241463065,0.8252724999034601
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.3,RQKernel,0.73600821763421,0.5431314814599727,0.8318720211141102
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.5.kernels.0,MaternKernel,0.085353921814309,0.085353921814309,0.085353921814309
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.5.kernels.1,MaternKernel,1.0869067016325007,0.3034655959674163,2.440273378901448
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.6.kernels.0,MaternKernel,0.03733514454459747,0.03733514454459747,0.03733514454459747
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.6.kernels.1.kernels.0,MaternKernel,0.7871864455751085,0.7494460886817843,0.8196216155802435
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.6.kernels.1.kernels.1,RQKernel,0.7926924849441521,0.7553904603587528,0.8212810884170367
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.7.kernels.0.kernels.0,MaternKernel,0.6937215816916977,0.5615634837315481,0.8558405364333999
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.7.kernels.0.kernels.1,RQKernel,0.6765438718740495,0.4907399902073828,0.8743231937233434
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.7.kernels.1,MaternKernel,1.5551981251732763,0.6518484836306899,3.8150416348386225
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006513953878781984,0.005687490278304039,0.007194553246125495
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.0.raw_constant,Parameter,0.00734908987714309,0.00734908987714309,0.00734908987714309
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.009948696405416457,0.009948696405416457,0.009948696405416457
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.2.raw_constant,Parameter,-0.009435180846604625,-0.009435180846604625,-0.009435180846604625
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.04816746338363951,-0.04816746338363951,-0.04816746338363951
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.0588861371976894,-0.0588861371976894,-0.0588861371976894
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.5.raw_constant,Parameter,-0.10647967854761456,-0.10647967854761456,-0.10647967854761456
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.08621924586970316,-0.08621924586970316,-0.08621924586970316
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.7.raw_constant,Parameter,-0.05131412284152065,-0.05131412284152065,-0.05131412284152065
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.08488837880890927,-0.08488837880890927,-0.08488837880890927
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.1029523401539974,-0.1029523401539974,-0.1029523401539974
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.10.raw_constant,Parameter,-0.016273250342877802,-0.016273250342877802,-0.016273250342877802
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.11.raw_constant,Parameter,-0.027377935625076705,-0.027377935625076705,-0.027377935625076705
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.12.raw_constant,Parameter,-0.04737854133373179,-0.04737854133373179,-0.04737854133373179
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.053730532369178616,-0.053730532369178616,-0.053730532369178616
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.14.raw_constant,Parameter,-0.04295109695362086,-0.04295109695362086,-0.04295109695362086
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.04399885508779815,-0.04399885508779815,-0.04399885508779815
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.06250848751758345,-0.06250848751758345,-0.06250848751758345
positive_beta_prior__global_scale_lengthscale_only,2025-05-30,0,lengthscale_only,global_scale,mean_constant,mean_module.base_means.17.raw_constant,Parameter,-0.01809552898015064,-0.01809552898015064,-0.01809552898015064
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,outputscale,covar_module.kernels.0,AdditiveKernel,0.03465084073289061,0.03465084073289061,0.03465084073289061
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.06671473607756259,0.06671473607756259,0.06671473607756259
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,1.44895323934254,0.3231364309036772,3.034681032967209
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.6657263811007891,0.4309574356078619,0.8170048084538389
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.6809104256155084,0.40150082873609316,0.8248624220687517
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.0,MaternKernel,0.028395185381098396,0.028395185381098396,0.028395185381098396
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.1,MaternKernel,1.2472175387753113,0.44928949264831775,2.7748235520430415
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.0,MaternKernel,0.02510174822680327,0.02510174822680327,0.02510174822680327
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.1.kernels.0,MaternKernel,0.7089575559711686,0.5857838311032688,0.8139131192236241
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.1.kernels.1,RQKernel,0.7058100555489782,0.5646700804954009,0.8162014611366603
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.0.kernels.0,MaternKernel,0.6344470806156879,0.46247851627749836,0.8346004874978262
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.0.kernels.1,RQKernel,0.6136280396062717,0.35893271789485937,0.8664304831561173
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.1,MaternKernel,1.8475891266278581,0.767368499311855,4.1217330908227705
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006476372789109522,0.005789933600020114,0.007425200116909859
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.0.raw_constant,Parameter,0.07446888067000616,0.07446888067000616,0.07446888067000616
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.08073848806238378,0.08073848806238378,0.08073848806238378
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.2.raw_constant,Parameter,0.007884558369414001,0.007884558369414001,0.007884558369414001
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.05969537223813806,-0.05969537223813806,-0.05969537223813806
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.08568110020866071,-0.08568110020866071,-0.08568110020866071
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.5.raw_constant,Parameter,-0.06331469437930735,-0.06331469437930735,-0.06331469437930735
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.1598428737755109,-0.1598428737755109,-0.1598428737755109
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.7.raw_constant,Parameter,-0.05377644120497961,-0.05377644120497961,-0.05377644120497961
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.08945505061206639,-0.08945505061206639,-0.08945505061206639
positive_beta_prior__global_scale_neither,2025-05-30,0,neither,global_scale,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.09533361797387237,-0.09533361797387237,-0.09533361797387237
